military_group_id,unit_id
roman_emperor,Aux_Par_Horse_Archers
roman,Aux_Par_Spear_Two
roman_emperor,Aux_Par_Spear_Two
roman,Aux_Par_Spear
roman_emperor,Aux_Par_Spear
roman,Aux_Per_Archers_Three
roman_emperor,Aux_Per_Archers_Three
roman,Aux_Per_Archers
roman_emperor,Aux_Per_Archers
roman,Aux_Per_Cav
roman_emperor,Aux_Per_Cav
roman,Aux_Sar_Armour_Lancers
roman_emperor,Aux_Sar_Armour_Lancers
roman,Aux_Sar_Horse_Archers
roman_emperor,Aux_Sar_Horse_Archers
roman,Aux_Sar_Lancers
roman_emperor,Aux_Sar_Lancers
roman,Aux_Scy_Armour_horse_Archers
roman_emperor,Aux_Scy_Armour_horse_Archers
roman,Aux_Scy_Horse_Archers
roman_emperor,Aux_Scy_Horse_Archers
roman,Aux_Syrian_Archers
roman_emperor,Aux_Syrian_Archers
roman,Aux_Thr_Cav
roman_emperor,Aux_Thr_Cav
roman,Aux_Thr_Peltasts_Three
roman_emperor,Aux_Thr_Peltasts_Three
roman,Aux_Thr_Peltasts
roman_emperor,Aux_Thr_Peltasts
roman,Aux_Thr_Warriors
roman_emperor,Aux_Thr_Warriors
bactria,Bac_Hillmen_Four
bactria,Bac_Hillmen
bactria,Bac_Horse_Archers
bactria,Bac_Light_Horse
bactria,Bac_Noble_Horse
bactria,Bac_Peltasts
bactria,Bac_Royal_Cav
bactria,Bac_Royal_Guard
bactria,Bac_Scale_Thorax_Hoplites
briton,Bri_Ambushers
briton,Bri_Ballista_Bastion
briton,Bri_Ballista_Five
briton,Bri_Ballista
briton,Bri_Chariots
briton,Bri_Cheiroballistra
briton,Bri_Chosen_Spear_Band
briton,Bri_Chosen_Sword_Band
briton,Bri_Druidic_Nobles
briton,Bri_Farmers
briton,Bri_Giant_Ballista
briton,Bri_Heroic_Nobles
briton,Bri_Heroic_Riders
briton,Bri_Large_Onager
briton,Bri_Onager_Bastion
briton,Bri_Onager_Five
briton,Bri_Onager
briton,Bri_Painted_Heavy_Raider
briton,Bri_Painted_Ones
briton,Bri_Scorpion_Bastion
briton,Bri_Scorpion
briton,Bri_Scout_Riders
briton,Bri_Skirm
briton,Bri_Slingers_Five
briton,Bri_Slingers_Medium_Raider
briton,Bri_Slingers_Raider
briton,Bri_Slingers
briton,Bri_Spear_Band
briton,Bri_Spear_Four
briton,Bri_Sword_Band
briton,Bri_Sword_Medium_Raider
briton,Bri_Veteran_Riders
carthaginian,Car_African_Pike
carthaginian,Car_Ballista_Bastion
carthaginian_colony,Car_Ballista_Bastion
carthaginian,Car_Ballista_Five
carthaginian_colony,Car_Ballista_Five
carthaginian,Car_Ballista
carthaginian_colony,Car_Ballista
carthaginian,Car_Cav
carthaginian_colony,Car_Cav
carthaginian,Car_Cheiroballistra
carthaginian_colony,Car_Cheiroballistra
numidian,Car_Cheiroballistra
carthaginian,Car_Citizen_Militia
carthaginian_colony,Car_Citizen_Militia
carthaginian,Car_General
carthaginian_colony,Car_General
carthaginian,Car_Giant_Ballista
carthaginian_colony,Car_Giant_Ballista
carthaginian,Car_Hoplites_Four
carthaginian_colony,Car_Hoplites_Four
carthaginian,Car_Hoplites_Two_Fire_Pots
carthaginian_colony,Car_Hoplites_Two_Fire_Pots
carthaginian,Car_Hoplites_Two
carthaginian_colony,Car_Hoplites_Two
carthaginian,Car_Hoplites
carthaginian_colony,Car_Hoplites
carthaginian,Car_Javelin_Five_Dbl_scorpio
carthaginian_colony,Car_Javelin_Five_Dbl_scorpio
carthaginian,Car_Javelin_Five_Lft_Bow
carthaginian_colony,Car_Javelin_Five_Lft_Bow
carthaginian,Car_Javelin_Five
carthaginian_colony,Car_Javelin_Five
aethiopian,Car_Javelin_One_Halfer
carthaginian,Car_Javelin_One_Halfer
carthaginian_colony,Car_Javelin_One_Halfer
numidian,Car_Javelin_One_Halfer
carthaginian,Car_Javelin_Seven_Scorpio_Hft
carthaginian_colony,Car_Javelin_Seven_Scorpio_Hft
carthaginian,Car_Javelin_Seven
carthaginian_colony,Car_Javelin_Seven
carthaginian,Car_Javelin_Three_Scorpio
carthaginian_colony,Car_Javelin_Three_Scorpio
carthaginian,Car_Javelin_Three
carthaginian_colony,Car_Javelin_Three
aethiopian,Car_Javelin_Two_Halfer
carthaginian,Car_Javelin_Two_Halfer
carthaginian_colony,Car_Javelin_Two_Halfer
numidian,Car_Javelin_Two_Halfer
carthaginian,Car_Large_Onager
carthaginian_colony,Car_Large_Onager
carthaginian,Car_Late_Hoplites_Four
carthaginian_colony,Car_Late_Hoplites_Four
carthaginian,Car_Late_Hoplites_Two_Fire_Pots
carthaginian_colony,Car_Late_Hoplites_Two_Fire_Pots
carthaginian,Car_Late_Hoplites_Two
carthaginian_colony,Car_Late_Hoplites_Two
carthaginian,Car_Late_Hoplites
carthaginian_colony,Car_Late_Hoplites
carthaginian,Car_Late_Libyan_Hoplites
carthaginian_colony,Car_Late_Libyan_Hoplites
carthaginian,Car_Libyan_Hoplites
carthaginian_colony,Car_Libyan_Hoplites
carthaginian,Car_Libyan_Infantry
carthaginian_colony,Car_Libyan_Infantry
carthaginian,Car_Libyan_Javelin
carthaginian_colony,Car_Libyan_Javelin
carthaginian,Car_Libyan_Peltasts
carthaginian_colony,Car_Libyan_Peltasts
carthaginian,Car_Mob
carthaginian_colony,Car_Mob
carthaginian,Car_Noble_Cav
carthaginian,Car_Onager_Bastion
carthaginian_colony,Car_Onager_Bastion
carthaginian,Car_Onager_Five
carthaginian_colony,Car_Onager_Five
carthaginian,Car_Onager
carthaginian_colony,Car_Onager
carthaginian,Car_Polybolos
carthaginian_colony,Car_Polybolos
carthaginian,Car_Sacred_Band_Six
carthaginian,Car_Sacred_Band
carthaginian,Car_Scorpion_Bastion
carthaginian_colony,Car_Scorpion_Bastion
carthaginian,Car_Scorpion
carthaginian_colony,Car_Scorpion
carthaginian,Car_Snake_Pot_Ballista
boii,Cel_Axe_Warriors
cisalpine_celts,Cel_Axe_Warriors
massilia,Cel_Axe_Warriors
balkan_celts,Cel_Ballista_Bastion
belgae,Cel_Ballista_Bastion
boii,Cel_Ballista_Bastion
cisalpine_celts,Cel_Ballista_Bastion
galatians,Cel_Ballista_Bastion
gallic,Cel_Ballista_Bastion
belgae,Cel_Ballista_Five
boii,Cel_Ballista_Five
cisalpine_celts,Cel_Ballista_Five
galatians,Cel_Ballista_Five
gallic,Cel_Ballista_Five
balkan_celts,Cel_Ballista
belgae,Cel_Ballista
boii,Cel_Ballista
cisalpine_celts,Cel_Ballista
galatians,Cel_Ballista
gallic,Cel_Ballista
balkan_celts,Cel_Bowmen_Five
boii,Cel_Bowmen_Five
celtogermanics,Cel_Bowmen_Five
balkan_celts,Cel_Bowmen_Medium_Raider
boii,Cel_Bowmen_Medium_Raider
celtogermanics,Cel_Bowmen_Medium_Raider
balkan_celts,Cel_Bowmen
boii,Cel_Bowmen
celtogermanics,Cel_Bowmen
briton,Cel_Celtic_Warhounds
balkan_celts,Cel_Cheiroballistra
belgae,Cel_Cheiroballistra
boii,Cel_Cheiroballistra
celts,Cel_Cheiroballistra
cisalpine_celts,Cel_Cheiroballistra
galatians,Cel_Cheiroballistra
gallic,Cel_Cheiroballistra
gallic,Cel_Chosen_Spear
balkan_celts,Cel_Chosen_Sword
celtogermanics,Cel_Chosen_Sword
gallic,Cel_Chosen_Sword
belgae,Cel_Fierce_Swords
belgae,Cel_Freemen_Four
belgae,Cel_Freemen_Raider
briton,Cel_Freemen_Raider
gallic,Cel_Freemen_Raider
galatians,Cel_Galatian_Heavy_Raider
galatians,Cel_Galatian_Legionaires
galatians,Cel_Galatian_Noblemen
galatians,Cel_Galatian_Raiders
galatians,Cel_Galatian_Spears
pergamon,Cel_Galatian_Spears
galatians,Cel_Galatian_Swords
pergamon,Cel_Galatian_Swords
belgae,Cel_Gallic_Hunters
gallic,Cel_Gallic_Hunters
tylis,Cel_Gallo_Thracian_Infantry
balkan_celts,Cel_Giant_Ballista
belgae,Cel_Giant_Ballista
boii,Cel_Giant_Ballista
cisalpine_celts,Cel_Giant_Ballista
galatians,Cel_Giant_Ballista
gallic,Cel_Giant_Ballista
belgae,Cel_Guerilla_Swordsmen
boii,Cel_Heavy_Horse
gallic,Cel_Heavy_Horse
balkan_celts,Cel_Large_Onager
belgae,Cel_Large_Onager
boii,Cel_Large_Onager
cisalpine_celts,Cel_Large_Onager
galatians,Cel_Large_Onager
gallic,Cel_Large_Onager
balkan_celts,Cel_Levy_Freemen
belgae,Cel_Levy_Freemen
boii,Cel_Levy_Freemen
briton,Cel_Levy_Freemen
galatians,Cel_Levy_Freemen
gallic,Cel_Levy_Freemen
massilia,Cel_Levy_Freemen
tylis,Cel_Levy_Freemen
balkan_celts,Cel_Light_Horse
belgae,Cel_Light_Horse
boii,Cel_Light_Horse
celtogermanics,Cel_Light_Horse
cisalpine_celts,Cel_Light_Horse
galatians,Cel_Light_Horse
gallic,Cel_Light_Horse
massilia,Cel_Light_Horse
pergamon,Cel_Light_Horse
tylis,Cel_Light_Horse
belgae,Cel_Mighty_Horse
belgae,Cel_Naked_Spears
galatians,Cel_Naked_Swords
belgae,Cel_Naked_Warriors
boii,Cel_Naked_Warriors
gallic,Cel_Naked_Warriors
balkan_celts,Cel_Noble_Horse
belgae,Cel_Noble_Horse
boii,Cel_Noble_Horse
celtogermanics,Cel_Noble_Horse
cisalpine_celts,Cel_Noble_Horse
galatians,Cel_Noble_Horse
gallic,Cel_Noble_Horse
tylis,Cel_Noble_Horse
balkan_celts,Cel_Oathsworn_Heavy_Raider
belgae,Cel_Oathsworn_Heavy_Raider
boii,Cel_Oathsworn_Heavy_Raider
celtogermanics,Cel_Oathsworn_Heavy_Raider
cisalpine_celts,Cel_Oathsworn_Heavy_Raider
gallic,Cel_Oathsworn_Heavy_Raider
tylis,Cel_Oathsworn_Heavy_Raider
balkan_celts,Cel_Oathsworn
belgae,Cel_Oathsworn
boii,Cel_Oathsworn
celtogermanics,Cel_Oathsworn
cisalpine_celts,Cel_Oathsworn
gallic,Cel_Oathsworn
tylis,Cel_Oathsworn
balkan_celts,Cel_Onager_Bastion
belgae,Cel_Onager_Bastion
boii,Cel_Onager_Bastion
cisalpine_celts,Cel_Onager_Bastion
galatians,Cel_Onager_Bastion
gallic,Cel_Onager_Bastion
belgae,Cel_Onager_Five
boii,Cel_Onager_Five
cisalpine_celts,Cel_Onager_Five
galatians,Cel_Onager_Five
gallic,Cel_Onager_Five
balkan_celts,Cel_Onager
belgae,Cel_Onager
boii,Cel_Onager
cisalpine_celts,Cel_Onager
galatians,Cel_Onager
gallic,Cel_Onager
tylis,Cel_Raiding_Horsemen
gallic,Cel_Savage_Dogs
balkan_celts,Cel_Scorpion_Bastion
belgae,Cel_Scorpion_Bastion
boii,Cel_Scorpion_Bastion
cisalpine_celts,Cel_Scorpion_Bastion
galatians,Cel_Scorpion_Bastion
gallic,Cel_Scorpion_Bastion
balkan_celts,Cel_Scorpion
belgae,Cel_Scorpion
boii,Cel_Scorpion
cisalpine_celts,Cel_Scorpion
galatians,Cel_Scorpion
gallic,Cel_Scorpion
cisalpine_celts,Cel_Short_Swords
massilia,Cel_Skirm_One_Halfer
tylis,Cel_Skirm_Raider
massilia,Cel_Skirm_Two_Halfer
balkan_celts,Cel_Skirm
belgae,Cel_Skirm
boii,Cel_Skirm
celtogermanics,Cel_Skirm
cisalpine_celts,Cel_Skirm
galatians,Cel_Skirm
gallic,Cel_Skirm
massilia,Cel_Skirm
tylis,Cel_Skirm
massilia,Cel_Slingers_Five_Dbl_Scorpio
massilia,Cel_Slingers_Five_Lft_Bow
belgae,Cel_Slingers_Five
galatians,Cel_Slingers_Five
gallic,Cel_Slingers_Five
massilia,Cel_Slingers_Five
tylis,Cel_Slingers_Five
belgae,Cel_Slingers_Medium_Raider
cisalpine_celts,Cel_Slingers_Medium_Raider
galatians,Cel_Slingers_Medium_Raider
gallic,Cel_Slingers_Medium_Raider
tylis,Cel_Slingers_Medium_Raider
balkan_celts,Cel_Slingers_Raider
belgae,Cel_Slingers_Raider
boii,Cel_Slingers_Raider
celtogermanics,Cel_Slingers_Raider
cisalpine_celts,Cel_Slingers_Raider
galatians,Cel_Slingers_Raider
gallic,Cel_Slingers_Raider
massilia,Cel_Slingers_Three_Scorpio
massilia,Cel_Slingers_Three
balkan_celts,Cel_Slingers
belgae,Cel_Slingers
boii,Cel_Slingers
celtogermanics,Cel_Slingers
cisalpine_celts,Cel_Slingers
galatians,Cel_Slingers
gallic,Cel_Slingers
massilia,Cel_Slingers
tylis,Cel_Slingers
cisalpine_celts,Cel_Spear_Nobles
gallic,Cel_Spear_Nobles
balkan_celts,Cel_Spear_Warriors_Four
boii,Cel_Spear_Warriors_Four
celtogermanics,Cel_Spear_Warriors_Four
cisalpine_celts,Cel_Spear_Warriors_Four
galatians,Cel_Spear_Warriors_Four
gallic,Cel_Spear_Warriors_Four
tylis,Cel_Spear_Warriors_Four
balkan_celts,Cel_Spear_Warriors
boii,Cel_Spear_Warriors
celtogermanics,Cel_Spear_Warriors
cisalpine_celts,Cel_Spear_Warriors
gallic,Cel_Spear_Warriors
tylis,Cel_Spear_Warriors
boii,Cel_Sword_Followers
cisalpine_celts,Cel_Swords_Medium_Raider
tylis,Cel_Tribal_Warriors
balkan_celts,Cel_Tribesmen_Raider
boii,Cel_Tribesmen_Raider
celtogermanics,Cel_Tribesmen_Raider
cisalpine_celts,Cel_Tribesmen_Raider
galatians,Cel_Tribesmen_Raider
tylis,Cel_Tribesmen_Raider
massilia,Cel_Tribesmen_Two
balkan_celts,Cel_Tribesmen
belgae,Cel_Tribesmen
boii,Cel_Tribesmen
celtogermanics,Cel_Tribesmen
cisalpine_celts,Cel_Tribesmen
galatians,Cel_Tribesmen
gallic,Cel_Tribesmen
massilia,Cel_Tribesmen
tylis,Cel_Tribesmen
boii,Cel_Veteran_Spears
balkan_celts,Cel_Warriors_Medium_Raider
belgae,Cel_Warriors_Medium_Raider
boii,Cel_Warriors_Medium_Raider
celtogermanics,Cel_Warriors_Medium_Raider
gallic,Cel_Warriors_Medium_Raider
tylis,Cel_Warriors_Medium_Raider
balkan_celts,Cel_Warriors
belgae,Cel_Warriors
boii,Cel_Warriors
celtogermanics,Cel_Warriors
gallic,Cel_Warriors
massilia,Cel_Warriors
tylis,Cel_Warriors
belgae,Cel_Youths
gallic,Cel_Youths
CiG_roman,CiG_Bri_Chariots
CiG_roman,CiG_Bri_Scout_Riders
CiG_roman,CiG_Bri_Slingers
CiG_roman,CiG_Bri_Slingers_Medium_Raider
CiG_roman,CiG_Bri_Spear_Band
CiG_roman,CiG_Bri_Sword_Band
CiG_roman,CiG_Bri_Sword_Medium_Raider
CiG_roman,CiG_Cel_Heavy_Horse
CiG_roman,CiG_Cel_Levy_Freemen
CiG_roman,CiG_Cel_Light_Horse
CiG_roman,CiG_Cel_Naked_Warriors
CiG_roman,CiG_Cel_Savage_Dogs
CiG_roman,CiG_Cel_Skirm
CiG_roman_rebels,CiG_Cel_Skirm
CiG_roman,CiG_Cel_Skirm_Raider
CiG_roman,CiG_Cel_Slingers
CiG_roman,CiG_Cel_Slingers_Raider
CiG_roman,CiG_Cel_Spear_Warriors
CiG_roman,CiG_Cel_Warriors
CiG_roman_rebels,CiG_Cel_Warriors
CiG_roman,CiG_Cel_Warriors_Medium_Raider
CiG_roman,CiG_Ger_Bloodsworn
CiG_roman,CiG_Ger_Club_Levy
CiG_roman,CiG_Ger_Club_Medium_Raider
CiG_roman,CiG_Ger_Longbow_Hunters
CiG_roman,CiG_Ger_Longbow_Medium_Raider
CiG_roman,CiG_Ger_Scout_Riders
CiG_roman,CiG_Ger_Spear_Brothers
CiG_roman,CiG_Ger_Spear_Levy
CiG_roman,CiG_Ger_Spear_Medium_Raider
CiG_roman,CiG_Ger_Spear_Raider
CiG_roman,CiG_Gre_Citizen_Cav
CiG_roman,CiG_Gre_Citizen_Hoplites
CiG_roman,CiG_Gre_Hoplites
CiG_roman,CiG_Gre_Skirm_Cav
CiG_roman,CiG_Rom_Ballista
CiG_roman_rebels,CiG_Rom_Ballista
CiG_roman,CiG_Rom_Ballista_Bastion
CiG_roman,CiG_Rom_Ballista_Five
CiG_roman,CiG_Rom_First_Cohort
CiG_roman,CiG_Rom_Giant_Ballista
CiG_roman,CiG_Rom_Large_Onager
CiG_roman,CiG_Rom_Legatus
CiG_roman_rebels,CiG_Rom_Legatus
CiG_roman,CiG_Rom_Legionaries
CiG_roman_rebels,CiG_Rom_Legionaries
CiG_roman,CiG_Rom_Legionaries_Four
CiG_roman,CiG_Rom_Legionaries_Two
CiG_roman,CiG_Rom_Legionary_Cav
CiG_roman_rebels,CiG_Rom_Legionary_Cav
CiG_roman,CiG_Rom_Onager
CiG_roman,CiG_Rom_Onager_Bastion
CiG_roman,CiG_Rom_Onager_Five
CiG_roman,CiG_Rom_Polybolos
CiG_roman,CiG_Rom_Polybolos_Bastion
CiG_roman,CiG_Rom_Scorpion
CiG_roman,CiG_Rom_Scorpion_Bastion
CiG_roman,CiG_Rom_Vet_Legionaries
CiG_roman_rebels,CiG_Rom_Vet_Legionaries
CiG_roman,CiG_Rom_Vet_Legionaries_Lft_Aft
CiG_roman_rebels,CiG_Rom_Vet_Legionaries_Lft_Aft
CiG_roman,CiG_Rom_Vet_Legionaries_Six
dacian,Dac_Armoured_Spears
dacian,Dac_Ballista_Bastion
thracian,Dac_Ballista_Bastion
tylis,Dac_Ballista_Bastion
dacian,Dac_Ballista_Five
thracian,Dac_Ballista_Five
dacian,Dac_Ballista
thracian,Dac_Ballista
tylis,Dac_Ballista
dacian,Dac_Bow_Horsemen
dacian,Dac_Bowmen_Five
dacian,Dac_Bowmen
dacian,Dac_Cheiroballistra
thracian,Dac_Cheiroballistra
dacian,Dac_Falxmen_Raider
dacian,Dac_Falxmen
dacian,Dac_Giant_Ballista
thracian,Dac_Giant_Ballista
tylis,Dac_Giant_Ballista
dacian,Dac_Heavy_Bowmen
dacian,Dac_Heavy_Skirm
dacian,Dac_Heavy_Spears_Four
dacian,Dac_Heavy_Spears_Raider
dacian,Dac_Heavy_Spears
dacian,Dac_Large_Onager
thracian,Dac_Large_Onager
tylis,Dac_Large_Onager
dacian,Dac_Noble_Horsemen
dacian,Dac_Noble_Spears
dacian,Dac_Noble_Swords
dacian,Dac_Onager_Bastion
thracian,Dac_Onager_Bastion
tylis,Dac_Onager_Bastion
dacian,Dac_Onager_Five
thracian,Dac_Onager_Five
dacian,Dac_Onager
thracian,Dac_Onager
tylis,Dac_Onager
dacian,Dac_Scorpion_Bastion
thracian,Dac_Scorpion_Bastion
tylis,Dac_Scorpion_Bastion
dacian,Dac_Scorpion
thracian,Dac_Scorpion
tylis,Dac_Scorpion
dacian,Dac_Skirm_Raider
dacian,Dac_Skirm
dacian,Dac_Spear_Horsemen
dacian,Dac_Spear_Warriors
dacian,Dac_Spears_Raider
dacian,Dac_Spears
thracian,Dac_Spears
dacian,Dac_Tribesmen
armenia,Eas_Archers_Five_Dbl_Scorpio
bithynia,Eas_Archers_Five_Dbl_Scorpio
cappadocia,Eas_Archers_Five_Dbl_Scorpio
caucasian,Eas_Archers_Five_Dbl_Scorpio
colchis,Eas_Archers_Five_Dbl_Scorpio
eastern,Eas_Archers_Five_Dbl_Scorpio
media,Eas_Archers_Five_Dbl_Scorpio
pontic,Eas_Archers_Five_Dbl_Scorpio
armenia,Eas_Archers_Five_Lft_Bow
bithynia,Eas_Archers_Five_Lft_Bow
cappadocia,Eas_Archers_Five_Lft_Bow
caucasian,Eas_Archers_Five_Lft_Bow
colchis,Eas_Archers_Five_Lft_Bow
eastern,Eas_Archers_Five_Lft_Bow
media,Eas_Archers_Five_Lft_Bow
pontic,Eas_Archers_Five_Lft_Bow
armenia,Eas_Archers_Five
bithynia,Eas_Archers_Five
cappadocia,Eas_Archers_Five
caucasian,Eas_Archers_Five
colchis,Eas_Archers_Five
eastern,Eas_Archers_Five
media,Eas_Archers_Five
pontic,Eas_Archers_Five
pontic,Eas_Archers_Three_Scorpio
colchis,Eas_Archers_Three
pontic,Eas_Archers_Three
armenia,Eas_Archers
bithynia,Eas_Archers
cappadocia,Eas_Archers
caucasian,Eas_Archers
colchis,Eas_Archers
eastern,Eas_Archers
media,Eas_Archers
pontic,Eas_Archers
seleucid_eastern,Eas_Archers
armenia,Eas_Armour_Horse_Archers
parthian,Eas_Armour_Horse_Archers
armenia,Eas_Axemen
caucasian,Eas_Axemen
colchis,Eas_Axemen
armenia,Eas_Azat_Knights
seleucid,Eas_Azat_Knights
arabian,Eas_Ballista_Bastion
armenia,Eas_Ballista_Bastion
bithynia,Eas_Ballista_Bastion
cappadocia,Eas_Ballista_Bastion
caucasian,Eas_Ballista_Bastion
dk_nabatean,Eas_Ballista_Bastion
dk_sabaean,Eas_Ballista_Bastion
eastern,Eas_Ballista_Bastion
media,Eas_Ballista_Bastion
parthian,Eas_Ballista_Bastion
pontic,Eas_Ballista_Bastion
arabian,Eas_Ballista_Five
armenia,Eas_Ballista_Five
bithynia,Eas_Ballista_Five
cappadocia,Eas_Ballista_Five
caucasian,Eas_Ballista_Five
dk_nabatean,Eas_Ballista_Five
dk_sabaean,Eas_Ballista_Five
eastern,Eas_Ballista_Five
media,Eas_Ballista_Five
parthian,Eas_Ballista_Five
pontic,Eas_Ballista_Five
arabian,Eas_Ballista
armenia,Eas_Ballista
bithynia,Eas_Ballista
cappadocia,Eas_Ballista
caucasian,Eas_Ballista
dk_nabatean,Eas_Ballista
dk_sabaean,Eas_Ballista
eastern,Eas_Ballista
media,Eas_Ballista
parthian,Eas_Ballista
pontic,Eas_Ballista
bithynia,Eas_Bithynian_Infantry
parthian,Eas_Camel_Cataphracts
cappadocia,Eas_Cappadocian_Cav
pontic,Eas_Cappadocian_Cav
armenia,Eas_Cataphracts
parthian,Eas_Cataphracts
arabian,Eas_Cheiroballistra
armenia,Eas_Cheiroballistra
bithynia,Eas_Cheiroballistra
cappadocia,Eas_Cheiroballistra
caucasian,Eas_Cheiroballistra
dk_nabatean,Eas_Cheiroballistra
dk_sabaean,Eas_Cheiroballistra
eastern,Eas_Cheiroballistra
media,Eas_Cheiroballistra
parthian,Eas_Cheiroballistra
persian,Eas_Cheiroballistra
pontic,Eas_Cheiroballistra
parthian,Eas_Elite_Archers_Six_Lft_Aft
parthian,Eas_Elite_Archers_Six
armenia,Eas_Elite_Persian_Archers
bactria,Eas_Elite_Persian_Archers
media,Eas_Elite_Persian_Archers
parthian,Eas_Elite_Persian_Archers
bactria,Eas_Garrison_Spear
seleucid,Eas_Garrison_Spear
seleucid_eastern,Eas_Garrison_Spear
arabian,Eas_Giant_Ballista
armenia,Eas_Giant_Ballista
bithynia,Eas_Giant_Ballista
cappadocia,Eas_Giant_Ballista
caucasian,Eas_Giant_Ballista
dk_nabatean,Eas_Giant_Ballista
dk_sabaean,Eas_Giant_Ballista
eastern,Eas_Giant_Ballista
media,Eas_Giant_Ballista
parthian,Eas_Giant_Ballista
pontic,Eas_Giant_Ballista
armenia,Eas_Hillmen_Four
bithynia,Eas_Hillmen_Four
cappadocia,Eas_Hillmen_Four
colchis,Eas_Hillmen_Four
eastern,Eas_Hillmen_Four
media,Eas_Hillmen_Four
parthian,Eas_Hillmen_Four
pontic,Eas_Hillmen_Four
seleucid,Eas_Hillmen_Two
seleucid_eastern,Eas_Hillmen_Two
armenia,Eas_Hillmen
bithynia,Eas_Hillmen
cappadocia,Eas_Hillmen
caucasian,Eas_Hillmen
colchis,Eas_Hillmen
eastern,Eas_Hillmen
media,Eas_Hillmen
parthian,Eas_Hillmen
pontic,Eas_Hillmen
seleucid,Eas_Hillmen
seleucid_eastern,Eas_Hillmen
armenia,Eas_Horse_Archers
bactria,Eas_Horse_Archers
caucasian,Eas_Horse_Archers
colchis,Eas_Horse_Archers
armenia,Eas_Horse_Skirm
bactria,Eas_Horse_Skirm
bithynia,Eas_Horse_Skirm
cappadocia,Eas_Horse_Skirm
caucasian,Eas_Horse_Skirm
colchis,Eas_Horse_Skirm
eastern,Eas_Horse_Skirm
media,Eas_Horse_Skirm
parthian,Eas_Horse_Skirm
pontic,Eas_Horse_Skirm
seleucid,Eas_Horse_Skirm
seleucid_eastern,Eas_Horse_Skirm
armenia,Eas_Javelinmen_One_Halfer
bactria,Eas_Javelinmen_One_Halfer
bithynia,Eas_Javelinmen_One_Halfer
cappadocia,Eas_Javelinmen_One_Halfer
caucasian,Eas_Javelinmen_One_Halfer
colchis,Eas_Javelinmen_One_Halfer
eastern,Eas_Javelinmen_One_Halfer
media,Eas_Javelinmen_One_Halfer
parthian,Eas_Javelinmen_One_Halfer
pontic,Eas_Javelinmen_One_Halfer
armenia,Eas_Javelinmen_Two_Halfer
bactria,Eas_Javelinmen_Two_Halfer
bithynia,Eas_Javelinmen_Two_Halfer
cappadocia,Eas_Javelinmen_Two_Halfer
caucasian,Eas_Javelinmen_Two_Halfer
eastern,Eas_Javelinmen_Two_Halfer
media,Eas_Javelinmen_Two_Halfer
armenia,Eas_Javelinmen
bactria,Eas_Javelinmen
bithynia,Eas_Javelinmen
cappadocia,Eas_Javelinmen
caucasian,Eas_Javelinmen
colchis,Eas_Javelinmen
eastern,Eas_Javelinmen
media,Eas_Javelinmen
parthian,Eas_Javelinmen
pontic,Eas_Javelinmen
seleucid,Eas_Javelinmen
seleucid_eastern,Eas_Javelinmen
armenia,Eas_Kartli_Axemen
caucasian,Eas_Kartli_Axemen
colchis,Eas_Kartli_Axemen
caucasian,Eas_Kartli_Four
colchis,Eas_Kartli_Four
arabian,Eas_Large_Onager
armenia,Eas_Large_Onager
bithynia,Eas_Large_Onager
cappadocia,Eas_Large_Onager
caucasian,Eas_Large_Onager
dk_nabatean,Eas_Large_Onager
dk_sabaean,Eas_Large_Onager
eastern,Eas_Large_Onager
media,Eas_Large_Onager
parthian,Eas_Large_Onager
pontic,Eas_Large_Onager
media,Eas_Median_Cav
parthian,Eas_Median_Cav
seleucid,Eas_Median_Cav
seleucid_eastern,Eas_Median_Cav
armenia,Eas_Mob
bactria,Eas_Mob
bithynia,Eas_Mob
cappadocia,Eas_Mob
caucasian,Eas_Mob
eastern,Eas_Mob
media,Eas_Mob
parthian,Eas_Mob
pontic,Eas_Mob
seleucid_eastern,Eas_Mob
armenia,Eas_Noble_Blood_Cav
bithynia,Eas_Noble_Blood_Cav
caucasian,Eas_Noble_Blood_Cav
colchis,Eas_Noble_Blood_Cav
parthian,Eas_Noble_Blood_Cav
pontic,Eas_Noble_Blood_Cav
armenia,Eas_Noble_Horse_Archers
parthian,Eas_Noble_Horse_Archers
armenia,Eas_Noble_Spear
caucasian,Eas_Noble_Spear
arabian,Eas_Onager_Bastion
armenia,Eas_Onager_Bastion
bithynia,Eas_Onager_Bastion
cappadocia,Eas_Onager_Bastion
caucasian,Eas_Onager_Bastion
dk_nabatean,Eas_Onager_Bastion
dk_sabaean,Eas_Onager_Bastion
eastern,Eas_Onager_Bastion
media,Eas_Onager_Bastion
parthian,Eas_Onager_Bastion
pontic,Eas_Onager_Bastion
arabian,Eas_Onager_Five
armenia,Eas_Onager_Five
bithynia,Eas_Onager_Five
cappadocia,Eas_Onager_Five
caucasian,Eas_Onager_Five
dk_nabatean,Eas_Onager_Five
dk_sabaean,Eas_Onager_Five
eastern,Eas_Onager_Five
media,Eas_Onager_Five
parthian,Eas_Onager_Five
pontic,Eas_Onager_Five
arabian,Eas_Onager
armenia,Eas_Onager
bithynia,Eas_Onager
cappadocia,Eas_Onager
caucasian,Eas_Onager
dk_nabatean,Eas_Onager
dk_sabaean,Eas_Onager
eastern,Eas_Onager
media,Eas_Onager
parthian,Eas_Onager
pontic,Eas_Onager
parthian,Eas_Par_Archers_Three_Scorpio
