land_unit_id,onscreen_name,accuracy,ammo,armour_id,bonus_hit_points,category,charge_bonus,melee_attack,melee_defence,morale,melee_weapon_id,range_weapon_id,reload,shield_id
Pel_Theban_Hippeus,Theban Hippeus,5,2,bronze,20,cavalry,26,44,48,65,rome_spear_cav_elite,rome_javelin_precursor,0,none
Pel_Thessalian_Hippeus,Thessalian Hippeus,5,2,bronze,20,cavalry,30,42,48,65,rome_spear_cav_elite,rome_javelin_precursor,0,none
Pel_Thr_Archers,Thraike Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Pel_Thr_Cav,Thraike Cavalry,5,7,cloth,10,cavalry,16,40,16,35,rome_kopis,rome_javelin,18,cavalry
Pel_Thr_Marines,Thraike Marines,5,7,cloth,15,inf_ranged,12,28,15,45,rome_balkan_sword,rome_javelin_improved,23,pelta
Pel_Thr_Nobles,Thraike Nobles,5,0,spolas,20,inf_melee,63,76,14,70,rome_rhomphaia,,0,thracian
Pel_Thr_Peltasts,Thraike Peltasts,5,7,cloth,15,inf_ranged,12,28,15,45,rome_balkan_sword,rome_javelin_improved,23,pelta
Pel_Thr_Royal_Cav,Thraike Royal Cavalry,5,2,bronze,20,cavalry,43,49,16,70,rome_spear_cav_elite,rome_javelin_precursor,0,cavalry
Pel_Thr_Warriors,Thraike Warriors,5,0,cloth,10,inf_melee,33,45,12,40,rome_rhomphaia,,0,thracian
Rom_Armour_Legionaries,Armoured Legionaries,5,2,segmentata_arm,15,inf_melee,15,58,26,65,rome_gladius_imperial,rome_pilum_heavy,0,scutum_imperial
Rom_Ballista,Roman Ballista,5,15,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Ballista_Bastion,Roman Bastion Ballista,5,25,mail,0,artillery,6,9,14,40,rome_shortsword,,20,none
Rom_Ballista_Shp,Roman Ballista (Ship),40,1,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Beehive_Onager,Roman Beehive Onager,5,15,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Cheiroballistra,Roman Scorpion,5,40,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Eagle_Cohort,Eagle Cohort,5,2,segmentata,20,inf_melee,12,47,35,65,rome_gladius_imperial,rome_pilum_heavy,0,scutum_imperial
Rom_Equites,Equites,5,0,mail,10,cavalry,29,33,12,40,rome_spear_cav,,0,cavalry
Rom_Evocati_Cohort,Evocati Cohort,5,2,segmentata,15,inf_melee,15,61,23,65,rome_gladius_imperial,rome_pilum_heavy,0,scutum_imperial
Rom_First_Cohort,First Cohort,5,2,mail_improved,20,inf_melee,12,47,33,65,rome_gladius_marian,rome_pilum_heavy,0,scutum_marian
Rom_General,General & Bodyguard,5,0,bronze,15,cavalry,20,28,41,55,rome_spear_cav,,0,cavalry
Rom_Giant_Ballista,Roman Giant Ballista,5,15,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Gladiator_Spear,Gladiator Spearmen,5,0,none,20,inf_melee,28,45,35,50,rome_spear_elite,,0,celtic_shock
Rom_Gladiators,Gladiators,5,0,none,25,inf_melee,22,67,25,55,rome_gladius_elite,,0,celtic_shock
Rom_Gladiatrices,Gladiatrices,5,0,leather,20,inf_melee,22,57,25,65,rome_gladius_elite,,0,celtic_shock
Rom_Gladiatrices_Spear,Spear Gladiatrices,5,0,leather,15,inf_melee,20,40,35,60,rome_spear_elite,,0,celtic_shock
Rom_Hastati,Hastati,5,2,chest,10,inf_melee,12,35,18,45,rome_gladius,rome_pilum_light,0,scutum
Rom_Large_Onager,Roman Heavy Onager,5,15,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Legatus,Legatus,5,0,mail,15,cavalry,20,28,41,55,rome_spear_cav,,0,cavalry
Rom_Legionaries,Legionaries,5,2,mail,15,inf_melee,14,47,23,55,rome_gladius_marian,rome_pilum_heavy,0,scutum_marian
Rom_Legionary_Cav,Legionary Cavalry,5,0,mail,15,cavalry,29,33,10,45,rome_spear_cav,,0,cavalry
Rom_Legionary_Cohort,Legionary Cohort,5,2,segmentata,15,inf_melee,14,47,23,55,rome_gladius_imperial,rome_pilum_heavy,0,scutum_imperial
Rom_Leves,Leves,5,7,cloth,5,inf_ranged,3,5,12,20,rome_shortsword,rome_wooden_javelin,8,pelta
Rom_Onager,Roman Onager,5,15,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Onager_Bastion,Roman Bastion Onager,5,25,mail,0,artillery,6,9,14,40,rome_shortsword,,20,none
Rom_Onager_Prologue,Ballista,5,15,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Onager_Shp,Roman Onager (Ship),40,1,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Plebs,Plebs,5,0,cloth,0,inf_melee,3,5,12,20,rome_shortsword,,0,none
Rom_Polybolos,Roman Polybolos,5,60,mail,5,artillery,6,9,14,35,rome_shortsword,,4,none
Rom_Polybolos_Bastion,Roman Bastion Polybolos,5,80,mail,0,artillery,6,9,14,40,rome_shortsword,,20,none
Rom_Praetorian_Cav,Praetorian Cavalry,5,0,mail,20,cavalry,42,49,22,70,rome_spear_cav_elite,,0,cavalry
Rom_Praetorian_Guard,Praetorian Guard,5,2,segmentata,20,inf_melee,19,65,30,70,rome_gladius_elite,rome_pilum_heavy,0,scutum_marian
Rom_Praetorians,Praetorians,5,2,mail_improved,20,inf_melee,19,65,30,70,rome_gladius_elite,rome_pilum_heavy,0,scutum_marian
Rom_Principes,Principes,5,2,mail,15,inf_melee,14,47,23,55,rome_gladius,rome_pilum_light,0,scutum
Rom_Rorarii,Rorarii,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,scutum
Rom_Scorpion,Roman Scorpion (Fixed),5,30,mail,5,artillery,6,9,14,40,rome_shortsword,,4,none
Rom_Scorpion_Bastion,Roman Bastion Scorpion,5,40,mail,0,artillery,6,9,14,40,rome_shortsword,,20,none
Rom_Triarii,Triarii,5,0,bronze,20,inf_melee,24,31,34,65,rome_spear_elite,,0,scutum
Rom_Velites,Velites,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,pelta
Rom_Vet_Legionaries,Veteran Legionaries,5,2,mail_improved,15,inf_melee,15,59,23,65,rome_gladius_marian,rome_pilum_heavy,0,scutum_marian
Rom_Vigiles,Vigiles,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,scutum
Rom_War_Dogs,War Dogs,5,0,cloth,5,inf_melee,20,23,28,35,rome_celtic_longsword,,0,caetra
Ste_Amazonian_Riders,Scythian 'Amazonian' Riders,20,15,cloth,5,cavalry,4,7,2,40,rome_shortsword,rome_composite_bow_elite,10,none
Ste_Archers,Steppe Archers,5,15,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_composite_bow,13,none
Ste_Armour_Horse_Archers,Armoured Horse Archers,5,15,spolas,15,cavalry,15,37,15,45,rome_steppe_sword,rome_composite_bow_horse,23,none
Ste_Armoured_Lancers,Steppe Armoured Lancers,5,0,spolas,15,cavalry,57,40,16,50,rome_lance,,0,none
Ste_Ballista,Steppe Ballista,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ste_Ballista_Bastion,Steppe Bastion Ballista,5,25,cloth,0,artillery,6,9,14,35,rome_shortsword,,20,none
Ste_Horse_Archers,Steppe Horse Archers,5,15,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_composite_bow_horse,18,none
Ste_Horse_Skirm,Steppe Horse Skirmishers,5,7,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_javelin,18,none
Ste_Lancers,Steppe Lancers,5,0,cloth,10,cavalry,51,34,16,35,rome_lance,,0,none
Ste_Noble_Horse_Archers,Noble Horse Archers,5,15,scale,15,cavalry,16,49,16,60,rome_steppe_sword,rome_composite_bow_horse,28,none
Ste_Noble_Lancers,Steppe Noble Lancers,5,0,scale,15,cavalry,76,46,21,60,rome_lance,,0,none
Ste_Noblewomen,Scythian Noblewomen,30,15,spolas,10,cavalry,15,30,3,60,rome_steppe_sword,rome_composite_bow_elite,23,none
Ste_Royal_Horse_Archers,Royal Horse Archers,5,15,scale_elite,20,cavalry,19,60,22,70,rome_steppe_sword,rome_composite_bow_horse,33,none
Ste_Saka_Cataphract_Horse_Archers,Saka Cataphract Horse Archers,5,15,cataphract,15,cavalry,18,53,18,70,rome_steppe_sword,rome_composite_bow_horse,28,none
Ste_Saka_Cataphracts,Saka Cataphracts,5,0,cataphract,20,cavalry,68,45,25,70,rome_lance_elite,,0,none
Ste_Saka_Noble_Armour_Lancers,Saka Noble Armoured Lancers,5,0,cataphract,20,cavalry,63,55,23,65,rome_lance_elite,,0,none
Ste_Sarmatian_Horsemen,Sarmatian Horsemen,5,0,scale,15,cavalry,38,48,17,55,rome_celtic_spear_cav,,0,germanic_cav
Ste_Sarmatian_Riders,Sarmatian Riders,5,0,cloth,10,cavalry,33,39,11,45,rome_celtic_spear_cav,,0,caetra_fast_cav
Ste_Sarmatian_Royal_Lancers,Sarmatian Royal Lancers,5,0,cataphract,30,cavalry,80,46,21,70,rome_lance_elite,,0,none
Ste_Scythian_Royal_Horse,Scythian Royal Horse,5,0,scale_elite,20,cavalry,43,49,23,70,rome_spear_cav_elite,,0,hoplite_cav
Ste_Scythian_Royal_Skirmishers,Scythian Royal Skirmishers,5,7,scale,15,cavalry,31,52,14,70,rome_steppe_sword,rome_javelin_improved,28,germanic_cav
Ste_Spear,Steppe Spearmen,5,0,cloth,5,inf_melee,14,14,22,25,rome_spear_anti_cav,,0,celtic
Ste_Tribesmen,Tribesmen,5,0,cloth,0,inf_melee,9,10,21,20,rome_spear,,0,celtic
Ste_Young_Axes,Young Axes,5,0,cloth,5,inf_melee,14,28,11,25,rome_celtic_axe,,0,caetra
Thr_Bowmen,Thracian Bowmen,5,15,cloth,5,inf_ranged,3,12,12,25,rome_shortsword,rome_bow,13,none
Thr_Cav,Thracian Cavalry,5,7,cloth,10,cavalry,16,40,16,35,rome_kopis,rome_javelin,18,cavalry
Thr_Horsemen,Thracian Horsemen,5,0,leather,15,cavalry,31,31,16,45,rome_celtic_spear_cav,,0,cavalry
Thr_Nobles,Thracian Nobles,5,0,spolas,20,inf_melee,63,76,14,70,rome_rhomphaia,,0,thracian
Thr_Peltasts,Thracian Peltasts,5,7,padded_improved,15,inf_ranged,12,28,15,45,rome_balkan_sword,rome_javelin_improved,23,pelta
Thr_Royal_Cav,Thracian Royal Cavalry,5,2,bronze,20,cavalry,43,49,16,70,rome_spear_cav_elite,rome_javelin_precursor,0,cavalry
Thr_Skirm,Thracian Skirmishers,5,7,cloth,5,inf_ranged,3,12,12,25,rome_shortsword,rome_javelin_improved,13,pelta
Thr_Slingers,Thracian Slingers,5,25,cloth,5,inf_ranged,3,12,12,25,rome_shortsword,rome_sling,13,pelta
Thr_Tribal_Garrison,Tribal Garrison,5,7,cloth,0,inf_ranged,3,5,12,20,rome_shortsword,rome_javelin,8,pelta
Thr_Warriors,Thracian Warriors,5,0,cloth,10,inf_melee,36,46,12,45,rome_rhomphaia,,0,thracian
_test_dummy,Test Dummy,5,0,padded_improved,15,cavalry,35,52,16,38,rome_eastern_axe,,0,none
dk_afr_armoured_desert_cavalry,Armoured Desert Cavalry,5,0,spolas_improved,10,cavalry,30,42,18,45,rome_hoplite_spear_cav,,0,caetra_cavalry
dk_afr_desert_cavalry,Desert Cavalry,5,0,cloth,10,cavalry,35,45,12,35,rome_spear_cav,,0,caetra_cavalry
dk_afr_desert_chariots,Desert Chariots,5,7,cloth,20,cavalry,6,16,17,55,rome_shortsword,rome_javelin,13,none
dk_afr_slave_infantry,Slave Infantry,5,0,none,10,inf_melee,18,22,14,25,rome_falcata,,0,small_round
dk_ara_armoured_camel_spearmen,Armoured Camel Spearmen,5,0,scale,10,cavalry,30,44,12,55,rome_spear_cav,,0,caetra_cavalry
dk_ara_caravan_guard,Caravan Guard,5,2,spolas,10,inf_melee,22,22,32,50,rome_spear,rome_javelin_light_nonprecursor,0,tower
dk_ara_desert_chariots,Desert Chariots,5,7,cloth,20,cavalry,6,16,17,55,rome_shortsword,rome_javelin,13,none
dk_ara_desert_heavy_lancers,Desert Heavy Lancers,5,0,scale,15,cavalry,72,44,20,50,rome_lance,,0,none
dk_ara_desert_levy,Desert Levy,0,0,cloth,5,inf_melee,15,15,20,25,rome_falcata,,0,oval
dk_kush_african_elephants,African Elephants,5,0,leather,15,elephants,24,54,21,55,tusks,,0,none
dk_kush_african_war_elephants,African War Elephants,5,7,leather,15,elephants,44,64,24,65,tusks,rome_javelin_elephant,15,none
dk_kush_armoured_shotel_warriors,Armoured Shotel Warriors,5,2,scale_elite,20,inf_melee,28,40,46,65,rome_shotel_elite,rome_javelin_precursor,0,tower
dk_kush_disciples_of_apedemak,Disciples of Apedemak,5,0,none,25,inf_melee,60,60,32,75,rome_celtic_longsword_bonus_infantry,,0,large_hide
dk_kush_kushite_bowwomen,Kushite Archers,5,15,cloth,10,inf_ranged,6,14,16,50,rome_falcata,dk_long_bow_poison,18,none
dk_kush_kushite_pikes,Kushite Pikes,5,0,padded,10,inf_melee,6,32,10,40,rome_pike,,0,pikemen
dk_kush_kushite_royal_guard,Kushite Royal Guard,5,0,scale_elite,20,cavalry,42,52,23,65,rome_spear_cav_elite,,0,caetra_cavalry
dk_kush_kushite_slave_infantry,Kushite Slave Infantry,5,2,cloth,10,inf_melee,15,20,22,30,rome_falcata,rome_javelin_precursor,0,round
dk_kush_kushite_slave_spearmen,Kushite Slave Spearmen,5,2,cloth,15,inf_melee,18,20,26,40,rome_spear,rome_javelin_light_nonprecursor,0,thureos
dk_kush_leopard_warriors,Leopard Warriors,5,0,cloth,15,inf_melee,30,36,30,65,rome_spear,,0,thureos
dk_kush_royal_kushite_archers,Royal Kushite Archers,5,15,leather,15,inf_ranged,10,16,18,55,rome_falcata,dk_composite_bow_poison_elite,28,none
dk_kush_scythed_chariots,Scythed Chariots,5,0,scale_elite,15,cavalry,45,54,29,65,rome_gladius,,0,none
dk_kush_shotel_warriors,Shotel Warriors,5,2,mail,15,inf_melee,25,38,42,50,rome_shotel,rome_javelin_precursor,0,oval
dk_kush_slave_slingers,Slave Slingers,5,25,none,5,inf_ranged,3,8,10,25,rome_shortsword,rome_sling,13,small_bronze
dk_mer_desert_cavalry,Mercenary Desert Cavalry,5,0,cloth,10,cavalry,35,45,12,30,rome_spear_cav,,0,caetra_cavalry
dk_mer_nubian_bowmen,Mercenary Nubian Bowmen,5,15,cloth,10,inf_ranged,4,9,13,35,rome_shortsword,rome_bow_long,18,none
dk_mer_nubian_spearmen,Mercenary Nubian Spearmen,5,0,cloth,15,inf_melee,24,25,28,50,rome_spear,,0,thureos
dk_nab_armoured_desert_hoplites,Armoured Desert Hoplites,5,0,mail_improved,15,inf_melee,30,38,40,55,rome_hoplite_spear_elite,,0,hoplite
dk_nab_desert_hoplites,Desert Hoplites,5,0,padded,15,inf_melee,20,25,28,40,rome_hoplite_spear,,0,hoplite
dk_nab_desert_pikemen,Desert Pikemen,5,0,cloth,10,inf_melee,4,28,5,35,rome_pike,,0,pikemen
dk_nab_heavy_desert_spearmen,Heavy Desert Spearmen,5,0,scale,20,inf_melee,26,34,34,55,rome_spear_elite,,0,oval
dk_nab_hellenic_desert_cataphracts,Hellenic Desert Cataphracts,5,0,cataphract,20,cavalry,78,48,18,65,rome_lance_elite,,0,none
dk_nab_nabatean_axe_warriors,Nabataean Axe Warriors,5,2,leather,15,inf_melee,20,35,20,50,rome_eastern_axe,rome_javelin_precursor,0,oval
dk_nab_nabatean_heavy_archers,Nabataean Heavy Archers,5,15,scale,10,inf_ranged,6,14,12,40,rome_falcata,rome_recurve_bow_elite,23,none
dk_nab_nabatean_light_peltasts,Nabataean Light Peltasts,5,10,cloth,10,inf_ranged,10,18,15,40,rome_falcata,rome_javelin,23,peltast_thureos
dk_nab_nabatean_noble_cavalry,Nabataean Noble Cavalry,5,0,scale,15,cavalry,38,50,18,55,rome_spear_cav,,0,cavalry
dk_nab_nabatean_swordsmen,Nabataean Swordsmen,5,2,padded,20,inf_melee,24,32,22,35,rome_falcata,rome_javelin_precursor,0,oval
dk_nab_nabatean_thorax_pikes,Nabataean Thorax Pikes,5,0,mail,15,inf_melee,10,40,18,50,rome_pike,,0,pikemen
dk_nab_rekem_palace_guard,Rekem Palace Guard,5,0,bronze_elite,20,inf_melee,30,44,40,65,rome_spear_elite,,0,hoplite
dk_nab_scythed_chariots,Scythed Chariots,5,0,scale_elite,15,cavalry,45,54,29,65,rome_gladius,,0,none
dk_num_african_elephants,African Elephants,5,0,leather,15,elephants,24,54,21,55,tusks,,0,none
dk_num_armoured_desert_chariots,Armoured Desert Chariots,5,7,mail_improved,25,cavalry,8,18,20,60,rome_shortsword,rome_javelin,13,none
dk_num_armoured_numidian_cavalry,Armoured Numidian Cavalry,5,7,mail,25,cavalry,36,48,25,55,rome_kopis,rome_javelin_improved,28,pelta_cavalry
dk_num_armoured_numidian_riders,Armoured Numidian Riders,5,0,spolas_improved,15,cavalry,60,42,22,50,rome_lance,,0,none
dk_num_armoured_numidian_spearmen,Armoured Numidian Spearmen,5,0,mail,15,inf_melee,28,28,34,50,rome_celtic_spear,,0,celtic
dk_num_desert_cohort,Desert Cohort,5,2,segmentata,20,inf_melee,12,47,35,65,rome_gladius_imperial,rome_pilum_heavy,0,scutum_imperial
dk_num_desert_legionaries,Desert Legionaries,5,2,mail,15,inf_melee,14,47,23,55,rome_gladius_marian,rome_pilum_heavy,0,scutum_marian
dk_num_desert_legionary_cavalry,Desert Legionary Cavalry,5,2,mail,15,cavalry,26,30,10,50,rome_spear_cav,rome_javelin_precursor,0,cavalry
dk_num_desert_vigiles,Desert Vigiles,5,0,cloth,5,inf_melee,15,15,22,30,rome_spear,,0,scutum
dk_num_gaetuli_horse_skirmishers,Gaetuli Horse Skirmishers,5,7,none,10,cavalry,6,12,12,30,rome_falcata,rome_javelin_improved,18,pelta_cavalry
dk_num_gaetuli_tribesmen,Gaetuli Tribesmen,5,2,none,10,inf_melee,36,30,36,55,rome_celtic_longsword_bonus_infantry,rome_javelin_light_nonprecursor,0,none
dk_num_heavy_numidian_skirmishers,Heavy Numidian Skirmishers,5,7,mail,15,inf_ranged,18,30,18,50,rome_falcata,rome_javelin_improved,23,pelta
dk_num_numidian_light_infantry,Numidian Light Infantry,5,2,cloth,10,inf_melee,28,32,22,40,rome_falcata,rome_javelin_precursor,0,oval
dk_num_numidian_riders,Numidian Riders,5,0,cloth,10,cavalry,58,36,18,35,rome_lance,,0,none
dk_saba_camel_lancers,Camel Lancers,5,0,padded,5,cavalry,44,24,16,40,rome_lance,,0,none
dk_saba_desert_spearmen,Desert Spearmen,5,0,cloth,5,inf_melee,11,16,24,30,rome_spear,,0,oval
dk_saba_marib_camel_cataphracts,Ma'rib Camel Cataphracts,5,0,cataphract_elite,10,cavalry,75,48,22,65,rome_lance,,0,none
dk_saba_marib_royal_guard,Ma'rib Royal Guard,5,0,bronze_elite,20,inf_melee,30,42,40,70,rome_spear_elite,,0,oval
dk_saba_mer_himyar_cavalry,Mercenary Himyar Cavalry,5,2,scale,15,cavalry,34,40,15,50,rome_spear_cav,rome_javelin_precursor,0,cavalry
dk_saba_mer_marib_guard,Mercenary Ma'rib Guard,5,0,scale,20,inf_melee,24,30,40,55,rome_spear_elite,,0,oval
dk_saba_merc_maas_gat_marauders,Mercenary Maas Gat Marauders,5,2,leather,15,inf_melee,36,44,22,45,rome_eastern_axe,rome_javelin_precursor,0,thureos
dk_saba_royal_camel_archers,Royal Camel Archers,5,15,mail_improved,5,cavalry,16,22,16,55,rome_falcata,rome_recurve_bow_horse,13,none
dk_saba_royal_marib_cavalry,Royal Ma'rib Cavalry,5,0,scale_elite,20,cavalry,42,52,23,65,rome_spear_cav_elite,,0,caetra_cavalry
dk_saba_sabaean_archers,Sabaean Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
dk_saba_sabaean_camel_cataphracts,Sabaean Camel Cataphracts,5,0,cataphract,5,cavalry,68,42,20,60,rome_lance,,0,none
dk_saba_sabaean_spearmen,Sabaean Spearmen,5,0,leather,5,inf_melee,11,16,30,35,rome_spear,,0,oval
dk_saba_sabaean_swordsmen,Sabaean Swordsmen,5,2,padded_improved,10,inf_melee,28,34,26,35,rome_falcata,rome_javelin_precursor,0,oval
inv_aequi_horsemen,Native Aequi Horsemen,5,0,cloth,10,cavalry,40,35,20,20,rome_spear_cav,,0,caetra_cavalry
inv_aequi_swordsmen,Native Aequi Swordsmen,5,0,cloth,20,inf_melee,15,45,35,20,rome_gladius_elite,,0,pikemen
inv_african_cavalry,African Cavalry,5,7,cloth,10,cavalry,10,18,14,55,rome_shortsword,rome_javelin_improved,28,pelta_cavalry
inv_african_elephants,African Elephants,5,0,leather,15,elephants,24,54,21,55,tusks,,0,none
inv_app_archers,Iapygian Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
inv_app_cavalry,Iapygian Cavalry,5,0,cloth,10,cavalry,30,20,10,40,rome_spear_cav,,0,cavalry
inv_app_hoplites,Iapygian Hoplites,5,0,spolas,15,inf_melee,15,35,30,40,rome_hoplite_spear,,0,hoplite
inv_app_horse_skirmishers,Iapygian Horse Skirmishers,5,7,cloth,5,cavalry,5,9,10,30,rome_spear_cav,rome_javelin,18,caetra_cavalry
inv_app_light_spearmen,Iapygian Light Spearmen,5,0,cloth,5,inf_melee,10,21,20,30,rome_hoplite_spear,,0,pikemen
inv_app_noble_hoplites,Iapygian Noble Hoplites,5,0,bronze,20,inf_melee,25,35,35,50,rome_hoplite_spear_elite,,0,hoplite
inv_app_peltasts,Iapygian Peltasts,5,7,spolas,10,inf_ranged,10,18,15,40,rome_shortsword,rome_javelin,18,peltast_thureos
inv_app_swordsmen,Iapygian Swordsmen,5,0,chest,10,inf_melee,10,13,10,40,rome_shortsword,,0,none
inv_apulian_archers,Native Iapygian Archers,5,18,cloth,15,inf_ranged,3,8,12,30,rome_shortsword,rome_bow,13,none
inv_apulian_javelinmen,Native Iapygian Javelinmen,5,7,cloth,10,inf_ranged,10,18,15,40,rome_generic_sword,rome_javelin,18,peltast_thureos
inv_brutii_slingers,Native Bruttii Slingers,5,25,cloth,10,inf_ranged,5,15,10,30,rome_generic_sword,rome_sling,13,none
inv_brutii_tribesmen,Native Bruttii Tribesmen,5,1,cloth,0,inf_melee,20,15,5,30,rome_spear,rome_javelin_precursor,13,none
inv_car_Infantry,Carthaginian Infantry,5,2,spolas_improved,15,inf_melee,18,41,26,55,rome_kopis,rome_javelin_precursor,0,thureos
inv_car_ballista,Carthaginian Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
inv_car_carthaginian_cavalry,Carthaginian Cavalry,5,0,leather,10,cavalry,30,30,10,45,rome_spear_cav,,0,caetra_cavalry
inv_car_carthaginian_javelin,Carthaginian Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
inv_car_carthaginian_peltasts,Carthaginian Peltasts,5,7,spolas,10,inf_ranged,10,26,19,45,rome_shortsword,rome_javelin,18,peltast_thureos
inv_car_citizen_militia,Citizen Militia,5,0,cloth,5,inf_melee,15,15,22,30,rome_spear,,0,celtic_missile
inv_car_hoplites,Carthaginian Hoplites,5,0,spolas,15,inf_melee,20,36,36,55,rome_spear_elite,,0,hoplite
inv_car_mob,Mob,5,0,cloth,0,inf_melee,3,5,12,20,rome_shortsword,,0,none
inv_car_polybolos,Carthaginian Polybolos,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
inv_car_sacred_band,Sacred Band,5,0,bronze,20,inf_melee,22,42,44,70,rome_spear_elite,,0,hoplite
inv_car_sword_militia,Sword Militia,5,0,cloth,5,inf_melee,15,15,22,30,rome_generic_sword,,0,celtic_missile
inv_carthaginian_infantry,Native Carthaginian Infantry,5,2,chest_improved,10,inf_melee,10,25,15,35,rome_kopis,rome_javelin_precursor,0,thureos
inv_carthaginian_spearmen,Native Carthaginian Spearmen,5,0,cloth,10,inf_melee,10,20,20,30,rome_spear_anti_cav,,0,hoplite
inv_etr_archers,Etruscan Archers,5,15,cloth,10,inf_ranged,4,10,30,30,rome_shortsword,rome_bow,13,none
inv_etr_axe_infantry,Etruscan Axe Infantry,5,0,spolas,10,inf_melee,5,35,30,35,rome_celtic_axe,,0,pikemen
inv_etr_ballista,Etruscan Ballista,5,60,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
inv_etr_chariots,Etruscan Chariots,5,7,cloth,20,cavalry,32,35,45,70,rome_generic_sword,rome_javelin,20,caetra_cavalry
inv_etr_city_guard,Etruscan City Guard,5,0,spolas,10,inf_melee,5,30,45,50,rome_celtic_longsword_bonus_infantry,,0,scutum
inv_etr_etruscan_cavalry,Etruscan Cavalry,5,0,chest_improved,15,cavalry,25,35,35,45,rome_spear_elite,,0,caetra_cavalry
inv_etr_heavy_hoplites,Etruscan Heavy Hoplites,5,0,bronze,10,inf_melee,15,45,70,55,rome_hoplite_spear_elite,,0,hoplite
inv_etr_hoplites,Etruscan Hoplites,5,0,chest,10,inf_melee,10,25,40,40,rome_hoplite_spear,,0,hoplite
inv_etr_horse_skirmishers,Italian Horse Skirmishers,5,7,chest,5,cavalry,5,9,10,30,rome_generic_sword_cav,rome_javelin,18,caetra_cavalry
inv_etr_light_spearmen,Etruscan Light Spearmen,5,0,cloth,5,inf_melee,5,15,30,30,rome_spear,,0,oval
inv_etr_polybolos,Etruscan Polybolos,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
inv_etr_skirmishers,Etruscan Skirmishers,5,7,cloth,10,inf_ranged,3,5,10,15,rome_shortsword,rome_wooden_javelin,8,small_round
inv_etr_slingers,Etruscan Slingers,5,25,cloth,5,inf_ranged,3,5,5,20,rome_shortsword,rome_sling,13,small_round
inv_etruscan_spearmen,Native Etruscan Spearmen,5,0,cloth,5,inf_melee,5,7,5,25,rome_spear,,0,oval
inv_gre_ballista,Greek Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
inv_gre_hippeus,Hippeus,5,0,bronze,20,cavalry,25,40,25,40,rome_spear_cav,,0,none
inv_gre_hippotoxotes,Hippotoxotes,5,15,light_padded,10,cavalry,5,10,10,30,rome_shortsword,rome_bow_horse,0,none
inv_gre_hoplites,Hoplites,5,0,spolas,15,inf_melee,15,35,40,50,rome_hoplite_spear,,0,hoplite
inv_gre_horse_skirmishers,Horse Skirmishers,5,7,cloth,5,cavalry,5,10,10,30,rome_shortsword,rome_wooden_javelin,18,celtic_round
inv_gre_light_hoplites,Light Hoplites,5,0,cloth,10,inf_melee,15,25,25,35,rome_hoplite_spear,,0,hoplite
inv_gre_militia_spearmen,Militia Spearmen,5,0,cloth,5,inf_melee,5,10,12,30,rome_hoplite_spear,,0,pikemen
inv_gre_polybolos,Greek Polybolos,5,60,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
inv_gre_sicillian_skirmishers,Sicilian Peltasts,5,7,spolas,15,inf_ranged,5,35,30,50,rome_shortsword,rome_javelin,13,peltast_thureos
inv_gre_slingers,Greek Slingers,5,25,cloth,5,inf_ranged,3,5,5,20,rome_shortsword,rome_sling,13,none
inv_gre_toxotes,Toxotes,5,15,cloth,20,inf_ranged,3,8,12,50,rome_shortsword,rome_bow,13,none
inv_greek_archers,Native Greek Archers,5,15,cloth,10,inf_ranged,3,8,12,30,rome_shortsword,rome_bow,10,none
inv_greek_militia,Native Greek Militia,5,0,cloth,5,inf_melee,5,10,10,25,rome_hoplite_spear,,0,pikemen
